"id","name","slug"
"1","Aretes","aretes"
"2","Anillos","anillos"
"3","Collares y Cadenas","collares-y-cadenas"
"4","Ear Cuff","earcuff"
"5","Oro Laminado","oro-laminado"
"6","Pines","pines"
"7","Pulseras","pulseras"
"8","Llaveros","llaveros"
"id","name","image_url"
"id","category_id","name","description","image_url","price","sku"
"188","3","Cadena Chain #66 de 45 C.M en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01926.webp?v=1766421810","44999.99","CAD17574905579"
"189","3","Cadena Circle Gold #63 de 45 C.M en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01915.webp?v=1766420862","155000.00","CAD17574905577"
"190","3","Cadena Golden Confetti #59 de 45 C.M en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01917.webp?v=1766416944","100000.00","CAD17574905576"
"191","3","Cadena Heart # 58 de 45 C.M en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01928.webp?v=1766416164","75000.00","CAD17574905575"
"192","3","Cadena Doble línea #57 de 45 C.M en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01931.webp?v=1766415600","119999.99","CAD17574905574"
"193","5","Dije Amor en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/14.webp?v=1766414880","34999.99","DIJ71574905552"
"194","1","Topos Herradura en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01969.webp?v=1766414284","49999.99","ARE01574905590"
"195","1","Topo Fusco en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01975_2a17c911-d8b6-4e4a-a801-406497d4f4a7.webp?v=1766427845","15999.99","ARE01574905587"
"196","1","Topo Fusco en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01975_2a17c911-d8b6-4e4a-a801-406497d4f4a7.webp?v=1766427845","15999.99","ARE01574905588"
"197","1","Topo Fusco en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01975_2a17c911-d8b6-4e4a-a801-406497d4f4a7.webp?v=1766427845","15999.99","ARE01574905589"
"198","1","Topos en oro laminado Ref.6",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01974_4b6d266e-5bac-4585-ba6a-d33442389e2d.webp?v=1766244817","15999.99","ARE01574905587"
"199","1","Topos en oro laminado Ref.5",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01973.webp?v=1766244314","15999.99","ARE01574905587"
"200","1","Topos en oro laminado Ref.4",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01972.webp?v=1766244056","15999.99","ARE01574905587"
"201","1","Topos Zircon Ref.3 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01961.webp?v=1766243162","25000.00","ARE01574905589"
"202","1","Topos Zircon Ref.2 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01960.webp?v=1766243054","20000.00","ARE01574905588"
"203","1","Topos Zircon Ref.1 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01959.webp?v=1766242871","15999.99","ARE01574905587"
"204","1","Candonga Star en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/DSC01988.jpg?v=1766242435","23000.00","ARE02574905583"
"205","5","Dije Avión Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/25Rea.webp?v=1766178211","34999.99","DIJ71574905552"
"206","5","Dije Corazón zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/55Rea.webp?v=1766177700","30000.00","DIJ71574905570"
"207","5","Dije Cruz mini en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/34_b91fe0a6-ebdd-40e3-bfb1-6af3461a6516.webp?v=1766176701","15000.00","DIJ71574905444"
"208","5","Dije Rostro Jesús en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/36_f38c533c-5032-472f-a480-b9a58aca34b3.webp?v=1766171116","54999.99","DIJ71574905572"
"209","5","Dije Cruz Mini Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/18_b1c31191-1296-4952-8abf-e5c7896f551d.webp?v=1766170854","25000.00","DIJ71574905569"
"210","5","Dije Cristo Cruz en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/19_0f022938-9c23-467c-883c-fda84a1d36e3.webp?v=1766170630","54999.99","DIJ71574905572"
"211","5","Dije Flower mini en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/54_228edd83-c047-401d-b416-3a527fca8bb0.webp?v=1766170145","54999.99","DIJ71574905572"
"212","5","Dije Huella zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/27.webp?v=1766169976","34999.99","DIJ71574905552"
"213","5","Dije Cat Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/15_02de2f37-b89f-46d2-834d-c82ca55224fa.webp?v=1766168658","34999.99","DIJ71574905552"
"214","5","Dije Crown Ref. 2 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/39.webp?v=1766167973","34999.99","DIJ71574905552"
"215","5","Dije Cruz Mini zircon Ref. 2 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/29Rea.webp?v=1766167877","54999.99","DIJ71574905572"
"216","5","Dije Flower Zircon Ref. 3 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/75.webp?v=1766165921","20999.99","DIJ71574905447"
"217","5","Dije Infinity Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/71.webp?v=1766165678","15000.00","DIJ71574905444"
"218","5","Dije Flower Zircon Ref. 2 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/13.webp?v=1766164554","23999.99","DIJ71574905443"
"219","5","Dije Corazón Zircon en oro laminado Ref. 3",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/74.webp?v=1766163555","30000.00","DIJ71574905443"
"220","5","Dije Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/78.webp?v=1766161543","20000.00","DIJ71574905571"
"221","5","Dije Heart en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/51_d318df80-927f-4a85-af02-32698cc0fb13.webp?v=1766161292","23000.00","DIJ71574905416"
"222","5","Dije Kid en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/47_1f6f30d8-cf25-41bd-b4c1-71f9cd7d4402.webp?v=1766160904","15000.00","DIJ71574905444"
"223","5","Dije Flower Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/50Rea.webp?v=1766160194","15000.00","DIJ71574905444"
"224","5","Dije Arrow en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/46.webp?v=1766156149","20000.00","DIJ71574905571"
"225","5","Dije Cruz Mini zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/45.webp?v=1766167709","12000.00","DIJ71574905421"
"226","5","Dije Cruz zircon en oro laminado Ref. 3",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/59.webp?v=1766155724","34999.99","DIJ71574905552"
"227","5","Dije Corazón Doble Zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/22_9d6aa91f-5eed-45a3-a396-63b3ff423400.webp?v=1766155426","15000.00","DIJ71574905444"
"228","5","Dije Corazón Zircon en oro laminado Ref. 4",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/44.webp?v=1766155051","15000.00","DIJ71574905444"
"229","5","Dije Little Girl en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/48.webp?v=1766154750","15000.00","DIJ71574905444"
"230","5","Dije Nudo de bruja para pulsera en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/72.webp?v=1766096509","20999.99","DIJ71574905447"
"231","5","Dije Infinito en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/73.webp?v=1766096214","20000.00","DIJ71574905571"
"232","5","Dije Separador zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/82.webp?v=1766095984","23000.00","DIJ71574905416"
"233","5","Dije Ojo de horus en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/63.webp?v=1766095472","34999.99","DIJ71574905552"
"234","5","Dije Tiara zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/64_1d2cd62d-a88d-4bff-bfc5-96e69e046401.webp?v=1766094793","34999.99","DIJ71574905552"
"235","5","Dije Vaca en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/60.webp?v=1766094309","44999.99","DIJ71574905485"
"236","5","Dije Nudo bruja en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/20_e2c1f40b-f2f8-461a-96d4-4fc85e9dff06.webp?v=1766093838","44999.99","DIJ71574905485"
"237","5","Dije Cámara en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/53.webp?v=1766093201","54999.99","DIJ71574905572"
"238","5","Dije Corazón familia en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/38_61f4ebb9-6641-41c8-a16a-3b5b31adb938.webp?v=1766092753","34999.99","DIJ71574905552"
"239","5","Dije Control Play en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/24_c543b388-9a79-4bcc-a462-61277bd5812b.webp?v=1766092550","54999.99","DIJ71574905572"
"240","5","Dije Cruz en oro laminado Ref: 2",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/32_2d8cd3ec-9b90-4068-be27-2348ea462ced.webp?v=1766092005","44999.99","DIJ71574905485"
"241","5","Dije Whale en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/16_7bcb4ca9-c7e1-4899-96b9-2872d54bba44.webp?v=1766091526","30000.00",
"242","5","Dije Nota musical zircon en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/56_ca63d5ef-a076-4981-95fb-0871e05a7eb4.webp?v=1766091211","44999.99","DIJ71574905485"
"243","5","Dije Sombrero vaquero en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/8Rea.webp?v=1766090588","54999.99","DIJ71574905572"
"244","5","Dije Flor en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/76.webp?v=1766090203","20000.00","DIJ71574905571"
"245","5","Dije Virgen milagrosa en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/31_b37d493b-4bb9-487d-9210-12953494f566.webp?v=1766089696","44999.99","DIJ71574905485"
"246","5","Dije Virgen de Guadalupe en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/30_befdeecd-1c41-4076-b807-cbbe00a2ad32.webp?v=1766089207","34999.99","DIJ71574905552"
"247","5","Dije Mini San Benito en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/41_a2e25b56-4811-4a4b-8b42-d2412ba329d5.webp?v=1766088872","25000.00","DIJ71574905569"
"248","5","Dije San Benito en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/42_5b6623ba-d7c0-4736-b9fd-ae0fa0e8d770.webp?v=1766088676","44999.99","DIJ71574905485"
"249","5","Dije Herradura caballo en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/11_761f0e9c-469f-4819-b67d-7d7024d1259f.webp?v=1766088218","20999.99","DIJ71574905447"
"250","5","Dije Cruz en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/10_7935f83e-cef5-4078-9ced-fd9ee6419e6e.webp?v=1766084523","23000.00","DIJ71574905416"
"251","5","Dije Flor en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/23_0b5a52b6-b7c9-450b-a148-8a8ed29241e7.webp?v=1766084213","20999.99","DIJ71574905447"
"252","5","Dije Flower en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/67.webp?v=1766069732","48500.00","DIJ71574905416"
"253","5","Balin oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Sintitulo-1_Mesadetrabajo1_cdde7ebb-cde1-481e-bf6e-a8941b68c976.webp?v=1766069246","1500.00","BAL33571205539"
"254","5","Balin oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Sintitulo-1_Mesadetrabajo1_cdde7ebb-cde1-481e-bf6e-a8941b68c976.webp?v=1766069246","2300.00","BAL33571305540"
"255","5","Balin oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Sintitulo-1_Mesadetrabajo1_cdde7ebb-cde1-481e-bf6e-a8941b68c976.webp?v=1766069246","5000.00","BAL33571405546"
"256","5","Balin oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Sintitulo-1_Mesadetrabajo1_cdde7ebb-cde1-481e-bf6e-a8941b68c976.webp?v=1766069246","7000.00","BAL33571505547"
"257","5","Balin oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Sintitulo-1_Mesadetrabajo1_cdde7ebb-cde1-481e-bf6e-a8941b68c976.webp?v=1766069246","10000.00","BAL33571605548"
"258","5","Balin Arrow grabado # 6 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/5Rea.webp?v=1766010482","8499.99","BAL33571505544"
"259","5","Balin Stripe grabado # 6 en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/4_e4efc61e-e7d3-41a0-ae03-f5359602d96c.webp?v=1766010047","8499.99","BAL33571505544"
"260","5","Balin grabado fusco en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Balin_Mesadetrabajo1.webp?v=1766069392","4500.00","BAL33571305542"
"261","5","Balin grabado fusco en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Balin_Mesadetrabajo1.webp?v=1766069392","6499.99","BAL33571405543"
"262","5","Balin grabado fusco en oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Balin_Mesadetrabajo1.webp?v=1766069392","8499.99","BAL33571505544"
"263","5","Balin gap grabado # 6 oro laminado",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/3_3937cfff-af22-4e44-a4e8-9de09278738c.webp?v=1766009525","8499.99","BAL33571505544"
"264","6","Pin metálico Café de Colombia",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Cafe_de_Colombia_2.webp?v=1765828518","9999.57","PIN26104917364"
"265","6","Pin metálico Pascal Enredados",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_metalico_Pascal_Enredados.webp?v=1765828867","9999.57","PIN26104917364"
"266","6","Pin metálico Need Coffee (colores surtidos)",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_metalico_Need_Coffee_1.webp?v=1765829010","9999.57","PIN26104917364"
"267","6","Pin metálico Need Coffee (colores surtidos)",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_metalico_Need_Coffee_1.webp?v=1765829010","9999.57","PIN26104917365"
"268","6","Pin metálico Need Coffee (colores surtidos)",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_metalico_Need_Coffee_1.webp?v=1765829010","9999.57",
"269","6","Pin metálico Need Coffee (colores surtidos)",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_metalico_Need_Coffee_1.webp?v=1765829010","9999.57",
"270","6","Pin metálico Frailejón ref 2",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_metalico_Frailejon.webp?v=1765814230","9999.57","PIN26104917364"
"271","6","Pin metálico Frailejón y Capibara ref 2",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_met_lico_Frailejon_y_Capibara_2.webp?v=1765914955","9999.57","PIN26104917364"
"272","6","Pin metálico Derpy Tiger",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Derpy_Tiger_de_K-Pop_Demon_Hunters.webp?v=1765812839","9999.57","PIN26104917364"
"273","6","Pin metálico Jesús y Cruz",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Pin_met_lico_Jesus_y_Cruz.webp?v=1765812709","9999.57","PIN26104917364"
"274","2","Anillo en rodio Lazos",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_Lazos_2.webp?v=1765643266","7999.99","ANI09044917111"
"275","2","Anillo en rodio Duna",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_Duna.webp?v=1765640966","7999.99","ANI09044917111"
"276","2","Anillo en rodio Duna",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_Duna.webp?v=1765640966","7999.99","ANI09044917112"
"277","2","Anillo en rodio star",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_star.webp?v=1765568901","7999.99","ANI09044917111"
"278","2","Anillo en rodio butterfly",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_butterfly.webp?v=1765566227","10999.99","ANI09044917113"
"279","2","Anillo en rodio butterfly",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_butterfly.webp?v=1765566227","10999.99","ANI09044917114"
"280","2","Anillo en rodio butterfly",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_butterfly.webp?v=1765566227","10999.99","ANI09044917115"
"281","2","Anillo en rodio butterfly",NULL,"https://cdn.shopify.com/s/files/1/0599/6239/2653/files/Anillo_en_rodio_butterfly.webp?v=1765566227","10999.99","ANI09044917116"
